"forum" "title" "thread.id" "timestamp" "user.id" "text" "text.id"
"206" "Personal Finance & Money" "35" "71212" "1475176888" "user48975" "My mother's name is not listed as an owner or beneficiary." "206"
"207" "Personal Finance & Money" "35" "71212" "1475176888" "user48975" "My uncles sold the property and are now splitting the proceeds across the family." "207"
"208" "Personal Finance & Money" "35" "71212" "1475176888" "user48975" "Assuming all taxation rules around inheritance and capital property have been followed in the source country, the amount we would receive would be post-tax." "208"
"209" "Personal Finance & Money" "35" "71212" "1475176888" "user48975" "Would we have to pay any additional taxes/fees (beyond electronic funds transfer service fees) for receiving my mother's share as a \"gift?\"" "209"
"210" "Personal Finance & Money" "35" "71212" "1475176888" "user48975" "Thanks in advance." "210"
"211" "Personal Finance & Money" "36" "71211" "1475176497" "Dima" "What is a proper term to name amount of money and their currency?" "211"
"212" "Personal Finance & Money" "36" "71211" "1475176497" "Dima" "Like 100 USD, 50 EUR, 100 GBP - all are \"amount\", \"value\", \"sum\"?" "212"
"213" "Personal Finance & Money" "37" "71207" "1475169765" "marktristan" "I am an IT contractor in the UK and want to invest surplus cash to avoid corporation tax." "213"
"214" "Personal Finance & Money" "37" "71207" "1475169765" "marktristan" "What I can invest in without changing my company's status?" "214"
"215" "Personal Finance & Money" "38" "71200" "1475133732" "Dheer" "I'm trying to get approved for a FHA loan and I'm 95% there, was supposed to close in 2 days but we made an extension since we're experiencing some complications." "215"
"216" "Personal Finance & Money" "39" "71194" "1475110764" "sawreals2" "If a stock is trading at volumes of 2.9 million (for example's sake)." "216"
"217" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "I have a Vacation Rental By Owner (VRBO) rental in a city that the company I work for (large company - W2) requires I travel to regularly." "217"
"218" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "I am authorized to use either hotels or VRBO/AirB&B rentals when I travel." "218"
"219" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "Is there any financial / tax reason NOT to stay at my own VRBO rental?" "219"
"220" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "Any negative I'm not thinking of?" "220"
"221" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "I have not told them it's mine, and I see no reason to as it's owned under my company name / not myself directly and managed solely (along with other rentals) by my spouse." "221"
"222" "Personal Finance & Money" "40" "71191" "1475163516" "Mark Henderson" "I only plan to rent it to them when: 1) I can rent it to them cheaper than a local hotel and 2) it's already vacant." "222"
"223" "Personal Finance & Money" "41" "71189" "1475108371" "CQM" "There is a lot of press over the years about the success of daily options contracts and expirations on the AEX-index." "223"
"224" "Personal Finance & Money" "42" "71187" "1475105540" "Trever Wagenhals" "Good evening all," "224"
"225" "Personal Finance & Money" "43" "71183" "1475103590" "Ben Miller" "My wife took unpaid maternity leave from her job several months ago when she gave birth to our son." "225"
"226" "Personal Finance & Money" "43" "71183" "1475103590" "Ben Miller" "At the time we didn't apply for disability." "226"
"227" "Personal Finance & Money" "43" "71183" "1475103590" "Ben Miller" "She has now been back to work for several months." "227"
"228" "Personal Finance & Money" "43" "71183" "1475103590" "Ben Miller" "Can we apply retroactively for those months where she could not work?" "228"
"229" "Personal Finance & Money" "43" "71183" "1475103590" "Ben Miller" "If it makes a difference we live in New Jersey." "229"
"230" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "First of all I apologize for my bad English." "230"
"231" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "I will try my best here to explain my current situation." "231"
"232" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "Next week I will travel to Germany for work, and I will stay for some days." "232"
"233" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "The company gave me some extra money (in euros) that I can spend the way I want." "233"
"234" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "The thing is, when I come back to Brazil on the next day I will get my vacation so I will travel to the US!" "234"
"235" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "I decided to spend this extra money in the US so my question is:" "235"
"236" "Personal Finance & Money" "44" "71182" "1475108352" "Brythan" "Is it better to exchange the euros for dollars in Germany or should I keep it and exchange it when I get to US?" "236"
"237" "Personal Finance & Money" "45" "71180" "1475099447" "" "the contributions of the  employer for the Health care plan is 100% or it is combination of both the employee and employer." "237"
"238" "Personal Finance & Money" "45" "71180" "1475099447" "" "what is the percentage?" "238"
"239" "Personal Finance & Money" "45" "71180" "1475099447" "" "and the contributions of the employee is taxable or free." "239"
"240" "Personal Finance & Money" "46" "71178" "1475210728" "" "I would like to know how much personally identifying information (PII), or de-anonymizable information, merchants can collect, and how to avoid providing as much as possible." "240"
"241" "Personal Finance & Money" "46" "71178" "1475210728" "" "Specifically, what kind of PII can an offline US merchant collect from the physical faces of a credit card, or from the magstripe or chip of a credit card, to use for marketing purposes or any other purpose beyond the immediate transaction?" "241"
"242" "Personal Finance & Money" "46" "71178" "1475210728" "" "Is it common practice for merchants to scrape and  store my name or other personal information by swiping the card, and use it later for other purposes?" "242"
"243" "Personal Finance & Money" "46" "71178" "1475210728" "" "And, what can I do as a consumer who is concerned about my privacy to limit the data that can be collected by the merchant?" "243"
"244" "Personal Finance & Money" "46" "71178" "1475210728" "" "NOTE re: PUT ON HOLD as Off-Topic..." "244"
"245" "Personal Finance & Money" "46" "71178" "1475210728" "" "This question seems to fall squarely within the community guidelines on Spending Wisely, specifically the bullet point \"Consumer issues or consumer protections\"." "245"
"246" "Personal Finance & Money" "46" "71178" "1475210728" "" "Reference to merchant agreement has been removed." "246"
"247" "Personal Finance & Money" "46" "71178" "1475210728" "" "Consumer privacy is a huge and growing issue, and consumers absolutely have a right to be informed about how various financial vehicles affect their privacy." "247"
"248" "Personal Finance & Money" "46" "71178" "1475210728" "" "Putting personal finance privacy questions outside of the community guidelines does a great disservice to consumers using this site." "248"
"249" "Personal Finance & Money" "47" "71177" "1475139393" "" "I'm a pupil from Germany, I'm 15 years old and I want to sell a product online." "249"
"250" "Personal Finance & Money" "47" "71177" "1475139393" "" "However, it's not as easy as it may sound." "250"
"251" "Personal Finance & Money" "47" "71177" "1475139393" "" "The first problem is that I am not allowed to sell things before I'm \"unbeschränkt geschäftsfähig\" (legally competent), and this is normally the case when I reach the age of 18." "251"
"252" "Personal Finance & Money" "47" "71177" "1475139393" "" "Fortunately, there is a law that can make me \"unbeschränkt geschäftsfähig\" before if my parents allow this." "252"
"253" "Personal Finance & Money" "47" "71177" "1475139393" "" "The real problem is that I cannot find any online payment system that allows me to use it because I'm underaged." "253"
"254" "Personal Finance & Money" "47" "71177" "1475139393" "" "I would like to sell under my own name, so asking my parents for doing this for me is not a really good option in my opinion." "254"
"255" "Personal Finance & Money" "47" "71177" "1475139393" "" "Here are some of the payment systems I found:" "255"
"256" "Personal Finance & Money" "47" "71177" "1475139393" "" "(You don't have to read through all this stuff.)" "256"
"257" "Personal Finance & Money" "47" "71177" "1475139393" "" "Paypal" "257"
"258" "Personal Finance & Money" "47" "71177" "1475139393" "" "They would be great." "258"
"259" "Personal Finance & Money" "47" "71177" "1475139393" "" "Unfortunately, they want me to be full-aged (\"volljährig\"):" "259"
"260" "Personal Finance & Money" "47" "71177" "1475139393" "" "GiroPay" "260"
"261" "Personal Finance & Money" "47" "71177" "1475139393" "" "GiroPay seems like a good choice." "261"
"262" "Personal Finance & Money" "47" "71177" "1475139393" "" "It looks very complicated and seems to want me to be full-aged, though (at least they offer a service to \"let my clients approve that they are full-aged\")." "262"
"263" "Personal Finance & Money" "47" "71177" "1475139393" "" "On the other hand, I couldn't find the requirement \"full-aged\" in their AGB." "263"
"264" "Personal Finance & Money" "47" "71177" "1475139393" "" "They are probably too expensive for me because they want a €99 fee once and €9.90 for every month after that if I want to use their payment service provider." "264"
"265" "Personal Finance & Money" "47" "71177" "1475139393" "" "Again, this stuff makes it pretty complicated honestly." "265"
"266" "Personal Finance & Money" "47" "71177" "1475139393" "" "Google Wallet" "266"
"267" "Personal Finance & Money" "47" "71177" "1475139393" "" "I won't use this." "267"
"268" "Personal Finance & Money" "47" "71177" "1475139393" "" "Firstly, they offer only support for credit cards (which most German people don't have)." "268"
"269" "Personal Finance & Money" "47" "71177" "1475139393" "" "And again, they want me to be full-aged:" "269"
"270" "Personal Finance & Money" "47" "71177" "1475139393" "" "(marked things: if I'm between 13 and 17 I'm allowed to use Google Wallet for Google Play Store only, if I'm at least 18 I'm allowed to use it for other purposes, too)" "270"
"271" "Personal Finance & Money" "47" "71177" "1475139393" "" "Question: How can I legally sell things / services on the internet as an under-aged person (when I'm allowed to sell things generally)?" "271"
"272" "Personal Finance & Money" "48" "71176" "1475095591" "skube" "On BlackRock's XIN page under Key Facts it says the number of holdings as 1." "272"
"273" "Personal Finance & Money" "48" "71176" "1475095591" "skube" "Looking at the top 10 holdings shows EFA as the number 1 holding with a 101% weighting." "273"
"274" "Personal Finance & Money" "48" "71176" "1475095591" "skube" "How is it possible to hold over 100%?" "274"
"275" "Personal Finance & Money" "48" "71176" "1475095591" "skube" "And why is there only 1 holding?" "275"
"276" "Personal Finance & Money" "49" "71171" "1475108475" "Brythan" "If you have a friend visiting from out of state and you let them drive your car to a museum or something, as a one-off thing, I think it's a little impractical to let your insurance provider know that your friend is driving the vehicle, but practicality aside, would informing them be the proper thing to do?" "276"
"277" "Personal Finance & Money" "49" "71171" "1475108475" "Brythan" "Like what happens if your friend is driving your vehicle and they get in an accident?" "277"
"278" "Personal Finance & Money" "49" "71171" "1475108475" "Brythan" "If there was a serious threat of that then letting the insurance company know might be prudent, but then again, maybe just not lending the vehicle to my friend would be just as prudent (and would eliminate the issue)." "278"
"279" "Personal Finance & Money" "49" "71171" "1475108475" "Brythan" "But then again, it seems to me that insurance is something you get not because something is probable but because something is possible." "279"
"280" "Personal Finance & Money" "50" "71162" "1475052042" "astus" "My relative will be moving from Canada (that does have Secured Credit Cards) to Hong Kong, but  has no credit in Hong Kong and hopes to start building her credit." "280"
"281" "Personal Finance & Money" "50" "71162" "1475052042" "astus" "Thanks." "281"
"282" "Personal Finance & Money" "50" "71162" "1475052042" "astus" "Canada and the US have them." "282"
"283" "Personal Finance & Money" "50" "71162" "1475052042" "astus" "Please read this to learn what a Secured Credit Card is." "283"
"284" "Personal Finance & Money" "51" "71161" "1475074048" "mhoran_psprep" "I'm refinancing my existing mortgage, just to lower my payment, no cash out, in California." "284"
"285" "Personal Finance & Money" "51" "71161" "1475074048" "mhoran_psprep" "I currently have an impound account to pay for taxes and insurance but don't plan on having one for the new loan." "285"
"286" "Personal Finance & Money" "51" "71161" "1475074048" "mhoran_psprep" "The taxes are not due until December 10th, but the lender wants me to either pay them to the county now, before closing, or pay the amount in to the lender at closing so (I assume) they can pay them." "286"
"287" "Personal Finance & Money" "51" "71161" "1475074048" "mhoran_psprep" "Is there some law or state rule in California that says the property taxes have to be paid before a refinance is done?" "287"
"288" "Personal Finance & Money" "52" "71154" "1475031140" "" "Given an LCD television using primarily for personal use, if I were to donate it what would the donation value be?" "288"
"289" "Personal Finance & Money" "52" "71154" "1475031140" "" "I assumed that I should take straight-line depreciation over its useful life?" "289"
"290" "Personal Finance & Money" "52" "71154" "1475031140" "" "IRS says 5-years for computer equipment, but I couldn't find an IRS guideline for TV's." "290"
"291" "Personal Finance & Money" "52" "71154" "1475031140" "" "Googling turning up a non-IRS page suggesting 12-year for color TVs." "291"
"292" "Personal Finance & Money" "53" "71147" "1475014631" "dg99" "How often can an individual covered under each of the Bronze, Silver, Gold, and Platinum tier plans claim coverage benefits, and what are the coverage limits?" "292"
"293" "Personal Finance & Money" "54" "71146" "1475025180" "Chris W. Rea" "The Volcker Rule states that it:" "293"
"294" "Personal Finance & Money" "55" "71144" "1475014908" "" "Here's the story:" "294"
"295" "Personal Finance & Money" "55" "71144" "1475014908" "" "Paid off Mortgage #1 for House #1" "295"
"296" "Personal Finance & Money" "55" "71144" "1475014908" "" "Bought House #2 with Mortgage #2 (30 year fixed at pretty good rate)" "296"
"297" "Personal Finance & Money" "55" "71144" "1475014908" "" "Sold House #1 after about 4 months of paying down Mortgage #2." "297"
"298" "Personal Finance & Money" "55" "71144" "1475014908" "" "My question is what to do with the proceeds from the sale of House #1?" "298"
"299" "Personal Finance & Money" "55" "71144" "1475014908" "" "Invest?" "299"
"300" "Personal Finance & Money" "55" "71144" "1475014908" "" "Pay down Mortgage #2 (about 1/3)?" "300"
"301" "Personal Finance & Money" "55" "71144" "1475014908" "" "Bury it?" "301"
"302" "Personal Finance & Money" "55" "71144" "1475014908" "" "I've heard that the bank may agree to a \"one time adjustment\" to lower the payments on Mortgage #2 because of paying a very large payment." "302"
"303" "Personal Finance & Money" "55" "71144" "1475014908" "" "Is this something that really happens?" "303"
"304" "Personal Finance & Money" "55" "71144" "1475014908" "" "Is a large payment early in the amortization schedule a bad thing?" "304"
"305" "Personal Finance & Money" "55" "71144" "1475014908" "" "Update" "305"
"306" "Personal Finance & Money" "55" "71144" "1475014908" "" "There is no other debt besides Mortgage #2." "306"
"307" "Personal Finance & Money" "56" "71143" "1475006182" "4thSpace" "If I have an average monthly return on capital of 5%, is it more common to use that number for performance or use the annualized value of 60%?" "307"
"308" "Personal Finance & Money" "56" "71143" "1475006182" "4thSpace" "I believe the annualized value is what hedge funds and banks use when quoting returns on their products." "308"
"309" "Personal Finance & Money" "56" "71143" "1475006182" "4thSpace" "5% doesn't seem like much when someone says their CD is returning 3%." "309"
"310" "Personal Finance & Money" "56" "71143" "1475006182" "4thSpace" "For the CD, I believe the monthly is only 0.25%." "310"
"311" "Law" "57" "71137" "1474995138" "Maria" "A year ago I started a room renting contract, where landlord asked me to stay there for 1 year maximum and I agreed." "311"
"312" "Law" "57" "71137" "1474995138" "Maria" "This was only accepted by my words and in written email but not signed." "312"
"313" "Law" "57" "71137" "1474995138" "Maria" "The written contract itself states that it lasts for 3 years, so legally I can live there for 2 more years I think." "313"
"314" "Law" "57" "71137" "1474995138" "Maria" "Now landlord is asking me to leave the room because we agreed on 1 year length (the reason being, every year he is legally allowed to increase a price by little bit)." "314"
"315" "Law" "57" "71137" "1474995138" "Maria" "I actually kind of like the room and would love to stay for at least half more year, but I think it's unethical from my point of view, but again he gave me 3 year written contract, so that's what matters, or is it possible that my email confirmation on 1 year is more important?" "315"
"316" "Law" "57" "71137" "1474995138" "Maria" "Would it be ethical/fine to keep living there?" "316"
"317" "Law" "57" "71137" "1474995138" "Maria" "I know this isn't really finance related question, but I think it's fits this board most." "317"
"318" "Law" "57" "71137" "1474995138" "Maria" "It's in The Netherlands by the way." "318"
"319" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "I'm new to cards since I always prefered cash." "319"
"320" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "I was just trying to claim my business on Foursquare, and they asked for Card registering, I input the information but it's an empty debit account, no money there." "320"
"321" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "I was thinking it was just for registering in case I want to make a payment." "321"
"322" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "Now I just noticed after doing that, that they where going to charge $20..." "322"
"323" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "Is it posible for them to charge that?" "323"
"324" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "Or will be just a null transaction." "324"
"325" "Personal Finance & Money" "58" "71134" "1474992538" "DumbCoder" "Thanks for the answers." "325"
"326" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "What is the \"proper\" way to make sure that a payment I receive for an invoice is \"assigned\" to that particular invoice?" "326"
"327" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "(I feel like many payments I have received don't get assigned to an invoice and instead it looks like the client has not paid me)." "327"
"328" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "When I receive a check from a customer whom I previously sent an invoice, I go to the customer report for that customer, click on the link \"Invoice\" for that invoice, then click on the Pay Invoice button (very far right side)." "328"
"329" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "I then do a customer report and see that there is no balance (meaning all the invoices have been paid)." "329"
"330" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "But I swear at some later time those payments become \"lost\" in the system, meaning if I do a customer report two or three months later on, it would show that the customer has a balance due." "330"
"331" "Personal Finance & Money" "59" "71130" "1474963214" "Mark Romero" "Am I not processing the payments the right way?" "331"
"332" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "My daughter will be applying to colleges in 1 year." "332"
"333" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "Where should I keep my money to optimize my college financial aid eligibility?" "333"
"334" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "(parent-plus loans?" "334"
"335" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "something else?)" "335"
"336" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "E.g., should I keep as much as possible in cash-equivalents?" "336"
"337" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "Pay down the mortgage?" "337"
"338" "Personal Finance & Money" "60" "71123" "1474946902" "Chris W. Rea" "IRA?" "338"
"339" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "After reaching 70 I have always taken the minimum required amount from my IRA each year." "339"
"340" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "If I understand correctly, I have to make this decision by December." "340"
"341" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "I do not usually know what my other income is until around the February of the following year." "341"
"342" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "At that time I can sometimes see that it would have been beneficial taxwise to have taken more than the minimum required from my IRA, but by then it's too late to make a change." "342"
"343" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "It's kind of annoying that it works this way." "343"
"344" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "Or does it?" "344"
"345" "Personal Finance & Money" "61" "71122" "1474946940" "Chris W. Rea" "That's the question, and is there a solution?" "345"
"346" "Personal Finance & Money" "62" "71121" "1474992263" "Ben Miller" "The definition of \"realization\" is well defined by multiple sources in accounting terms while we google it." "346"
"347" "Personal Finance & Money" "62" "71121" "1474992263" "Ben Miller" "But, can someone explain in terms of real life example that suits the meaning of realization?" "347"
"348" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "My wife and I are looking around at apartments, and the one we both ended up liking wants us to each pay an application fee of $95." "348"
"349" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "I will be the only one on the lease, and solely financially responsible for paying rent" "349"
"350" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "Charges $425 for the \"administration fee\" -- twice as much as the normal admin fee in our area (Atlanta)" "350"
"351" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "Rent is about $300 cheaper than apartments in the same area, and it is a better quality complex overall, with good ratings" "351"
"352" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "The idea that my wife will need to pay an application fee as well is odd to me." "352"
"353" "Personal Finance & Money" "63" "71118" "1474932334" "Michael Kjörling" "Is this normal, or can I fight it?" "353"
"354" "Personal Finance & Money" "64" "71107" "1474913396" "Nathan L" "I purchased the plan this year (2016)." "354"
"355" "Personal Finance & Money" "64" "71107" "1474913396" "Nathan L" "I am paying the premium of 89000 P.A (Approximately inclusive of tax), the policy period of 12 years and my age is 25 years old." "355"
"356" "Personal Finance & Money" "64" "71107" "1474913396" "Nathan L" "What will be the return amount after completion of 12 years (maturity period)?" "356"
"357" "Personal Finance & Money" "65" "71106" "1474911867" "MD-Tech" "A client has a Trust and a PTY." "357"
"358" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "Let's say I'm opening a new checking or savings account, assuming:" "358"
"359" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "I already have another checking account" "359"
"360" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "All accounts offer the same interest rates" "360"
"361" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "Why would I ever choose to open a savings account?" "361"
"362" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "I know that savings accounts are limited in terms of the number of transfers you can do, so that's one reason to prefer a checking account." "362"
"363" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "But why would I prefer a savings account?" "363"
"364" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "(Note: I'm just asking about the general case." "364"
"365" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "Clearly, if one of them offers a $100 bonus and the other doesn't, then I would take the first one." "365"
"366" "Personal Finance & Money" "66" "71098" "1474898174" "Mehrdad" "Obviously, that completely misses the point of the question, so assume there are no special circumstances surrounding them.)" "366"
"367" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I am a foreigner working full-time in the UK and studying part time at Uni." "367"
"368" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I want to study full time." "368"
"369" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "In my old country, I used to draw and fix computers to earn some extra money." "369"
"370" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "What should I do if I want to become self-employed and keep my full time job?" "370"
"371" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I don't want to sell any items or produce anything." "371"
"372" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I want to sell services only (Little things like painting a picture according to the clients idea, printing photos, fixing issues with computers)." "372"
"373" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I predict my income to be about £50 per month or less on average." "373"
"374" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "I know about self-assessment form." "374"
"375" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "But is it that simple?" "375"
"376" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "Is it the only thing I need to apply for?" "376"
"377" "Personal Finance & Money" "67" "71097" "1474897071" "Tantal" "Do I need to pay any fees regularly like national insurance?" "377"
"378" "Personal Finance & Money" "68" "71091" "1474872223" "Dheer" "I know that the top of the pyramid is where 99% of the money is, but some people below are still motivated enough to continue with lower income." "378"
"379" "Personal Finance & Money" "68" "71091" "1474872223" "Dheer" "Depending on how much money the pyramid makes, I'd imagine even the worst off in some pyramid schemes could bank hundreds per month or maybe more." "379"
"380" "Personal Finance & Money" "68" "71091" "1474872223" "Dheer" "Typically, most want you to buy a product and refer others to that product, and you get paid based on a downline -- so they brag about income being \"unlimited\" in theory since you could be on the bottom and still bring in enough people to make a satisfactory income or maybe even a \"side income.\"" "380"
"381" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "This question already has an answer here:" "381"
"382" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "So the vending machine tore my $5 in pieces." "382"
"383" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "What now?" "383"
"384" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "2 answers" "384"
"385" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "I have a $100 US bill that is torn." "385"
"386" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "Can I use the half with the serial numbers to get my money back from a bank?" "386"
"387" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "I tried to use a vending machine and accidentally put in a 100 dollar bill." "387"
"388" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "It tore it in half." "388"
"389" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "I have a half with the serial numbers." "389"
"390" "Personal Finance & Money" "69" "71089" "1474903322" "mhoran_psprep" "Can I get the money back from the bank or the establishment?" "390"
"391" "Personal Finance & Money" "70" "71086" "1474852186" "Qualtar Demix" "So, I have an algorithm." "391"
"392" "Personal Finance & Money" "71" "71085" "1474890696" "Dheer" "I am a german citizen and live in Germany, and  want to work as a freelance-translator for a company called \"gengo\" , that seems to be registered in the US (quoting from the website: \"a Delaware corporation\")." "392"
"393" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "I am a Norwegian citizen who has been living and working in the US (California) as a resident alien since October 2014." "393"
"394" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "These were my major sources of income in 2015:" "394"
"395" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Wages from my American employer" "395"
"396" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Rental income from a property I own in Norway" "396"
"397" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Deferred wages from my former Norwegian employer (\"vacation wages\", a result of the way PTO works in Norway - for tax purposes, it's equivalent to normal wages)" "397"
"398" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "According to the tax treaty between Norway and the US (as far as I understand it, and also according to the Norwegian equivalent of the IRS), rental income is taxable only in the country where the property is located." "398"
"399" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "I have also been given to understand that for US residents, their global wage income is taxable by the US, but one does qualify for a tax credit for foreign income that is being taxed in the originating country - and since my tax rate in Norway is higher than in the US, the credit should equal the taxes that are imposed by the US." "399"
"400" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Unfortunately, although the Norwegian tax year for individuals matches the calendar year, they take a lot of time to process the tax filings, so my Norwegian tax receipts were unavailable at the time the US taxes had to be filed." "400"
"401" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Therefore, I hoped that that the proper way to file the US taxes was to report all the foreign income (both the rental income and the wages) without claiming credit for it (and be overtaxed), and to subsequently file an amended return in which I claim the credit (after I have received the Norwegian tax receipts and can prove that I have paid taxes to Norway)." "401"
"402" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Questions:" "402"
"403" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "Is it the proper approach to first report all the foreign income and taking the tax hit, and to subsequently claim credit for it?" "403"
"404" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "(I should of course have asked this question before I filed the US taxes, but I somehow didn't think about this site at the time.)" "404"
"405" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "If so: in order to reduce my amount of paperwork, can I wait until the filing of my 2016 taxes and only then claim tax credit for my foreign 2015 taxes (assuming that I'm okay with having the outstanding overtaxation until then), or do I have to file an amended 2015 return?" "405"
"406" "Personal Finance & Money" "72" "71082" "1474905183" "Dheer" "(Form 1116 doesn't seem to let you indicate what tax year the foreign tax applies to, but I'm not sure if that implies that the foreign taxes have to apply to the tax year you're filing for or that the tax year doesn't matter...)" "406"
"407" "Personal Finance & Money" "73" "71080" "1474834376" "yurt" "Our combined (married) income from paychecks for 2016 will be 180k, which makes us eligible for Roth IRA contributions." "407"
"408" "Personal Finance & Money" "74" "71079" "1474863115" "Chris W. Rea" "In the US,  If you want to put $400,000 down and  borrow $100,000 with a mortgage  to buy a $500,000 home, is it really so important to have good credit with so much collateral?" "408"
"409" "Personal Finance & Money" "74" "71079" "1474863115" "Chris W. Rea" "If you were to default the bank will get all that equity so it seems to my uninformed mind  that banks might desire you to have bad credit in such a situation as above were %80 of the house is already put down." "409"
"410" "Personal Finance & Money" "75" "71077" "1474872696" "Dheer" "I will be working in Indonesia but for an American company." "410"
"411" "Personal Finance & Money" "76" "71076" "1474805150" "user2059935" "Is there any credit card issuer in the NL where I can have some cash back?" "411"
"412" "Personal Finance & Money" "77" "71074" "1474872743" "Dheer" "I have a real problem here, my friend at the time helped me Co-sign for a car loan." "412"
"413" "Personal Finance & Money" "77" "71074" "1474872743" "Dheer" "I want to take him off my title and loan...I just got the car 3 months ago." "413"
"414" "Personal Finance & Money" "77" "71074" "1474872743" "Dheer" "What do I do?" "414"
"415" "Personal Finance & Money" "77" "71074" "1474872743" "Dheer" "He keeps threatening to take the car." "415"
